R	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64
0	-10	-2	0	1	3	3	5	6	-13	-2	0	2	3	3	3	2	-10	12	10	2	5	5	4	3	-14	2	17	6	3	4	7	3	-1	0	-1	0	-1	0	0	0	0	-1	0	0	-1	-1	0	0	1	0	-1	0	0	0	0	0	1	-1	1	0	0	0	1	0
0	-10	-2	0	1	4	3	5	6	-13	-2	0	2	4	3	3	2	-11	12	11	2	4	5	4	3	-15	3	16	6	3	4	7	3	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	-1	0	1	0	-1	0	0	0	-1	1	-1	0	0	0	0	0
0	-10	-2	0	1	4	3	5	6	-13	-2	0	1	3	3	3	3	-11	12	11	1	5	5	4	3	-15	2	16	6	3	4	7	3	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	1	0	0	0	-1	1	0	0	0	0	-1	0	0	0	0	0	0
0	-10	-3	0	0	4	3	5	6	-13	-3	0	1	3	3	3	3	-12	11	10	1	5	4	4	3	-15	2	15	5	3	4	6	3	0	-1	0	-1	0	0	0	0	0	-1	0	0	0	0	0	0	-1	-1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	-1	0
0	-10	-2	0	0	4	3	5	6	-14	-3	0	1	3	4	4	3	-11	11	11	2	5	5	4	3	-15	2	15	6	4	4	7	3	0	1	0	0	0	0	0	0	-1	0	0	0	0	1	1	0	1	0	1	1	0	1	0	0	0	0	0	1	1	0	1	0
0	-9	-2	0	1	3	3	5	6	-13	-2	1	1	3	3	3	2	-11	12	11	1	4	4	4	3	-14	2	16	6	3	4	6	3	1	0	0	1	-1	0	0	0	1	1	1	0	0	-1	-1	-1	0	1	0	-1	-1	-1	0	0	1	0	1	0	-1	0	-1	0
0	-10	-2	0	0	3	2	4	5	-13	-2	0	1	3	3	3	2	-11	11	11	2	4	4	3	3	-15	2	16	6	3	4	6	2	-1	0	0	-1	0	-1	-1	-1	0	0	-1	0	0	0	0	0	0	-1	0	1	0	0	-1	0	-1	0	0	0	0	0	0	-1
0	-10	-3	-1	1	3	2	4	5	-13	-2	0	2	3	3	2	2	-11	11	10	2	4	4	4	3	-15	2	15	5	3	3	5	2	0	-1	-1	1	0	0	0	0	0	0	0	1	0	0	-1	0	0	0	-1	0	0	0	1	0	0	0	-1	-1	0	-1	-1	0
0	-10	-2	0	1	4	3	5	6	-13	-2	0	1	4	3	3	2	-11	11	10	2	4	4	4	3	-15	2	16	6	4	4	7	3	0	1	1	0	1	1	1	1	0	0	0	-1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	1
1	-9	-3	0	1	4	3	5	17	-13	-2	-1	2	3	4	4	7	-11	11	10	2	5	5	5	8	-14	2	15	6	4	9	27	26	0	-1	0	0	-2	-26	-48	-44	0	0	-1	1	-2	-14	-43	-42	-1	0	0	0	-2	-6	-48	-33	0	0	0	-1	-2	-3	-13	-14
1	-9	-2	0	2	50	41	17	8	-13	-2	1	3	48	40	16	4	-11	11	10	11	40	38	16	6	-14	3	16	14	31	32	32	23	0	1	0	1	46	38	12	-9	0	0	2	1	45	36	12	-3	0	0	0	9	35	33	11	-2	0	1	1	8	27	23	5	-3
1	-8	-1	3	45	50	13	6	6	-12	-1	7	43	51	27	4	3	-10	12	19	41	40	28	7	5	-13	4	18	41	44	19	26	21	1	1	3	43	0	-28	-11	-2	1	1	6	40	3	-13	-12	-1	1	1	9	30	0	-10	-9	-1	1	1	2	27	13	-13	-6	-2
1	-10	-2	-1	1	17	62	58	25	-14	-2	0	2	9	47	51	27	-11	11	9	2	8	28	62	35	-15	2	15	7	6	13	42	43	-2	-1	-4	-44	-33	49	52	19	-2	-1	-7	-41	-42	20	47	24	-1	-1	-10	-39	-32	0	55	30	-2	-2	-3	-34	-38	-6	16	22
1	-10	-2	0	0	4	5	37	58	-13	-2	0	1	4	4	22	50	-11	10	10	2	5	6	21	47	-14	2	15	7	5	9	30	39	0	0	1	-1	-13	-57	-21	33	1	0	0	-1	-5	-43	-29	23	0	-1	1	0	-3	-22	-41	12	1	0	0	0	-1	-4	-12	-4
1	-9	-1	1	12	52	16	5	6	-12	-1	1	21	47	17	3	3	-10	11	13	46	39	18	5	4	-13	3	16	28	31	17	24	19	1	1	1	12	48	11	-32	-52	1	1	1	20	43	13	-19	-47	1	1	3	44	34	12	-16	-43	1	1	1	21	26	8	-6	-20
1	-8	-1	3	44	46	6	5	6	-13	-1	5	42	48	17	4	2	-10	12	16	42	37	24	5	4	-13	3	16	32	45	15	23	19	1	0	2	32	-6	-10	0	0	-1	0	4	21	1	0	1	-1	0	1	3	-4	-2	6	0	0	0	0	0	4	14	-2	-1	0
1	-9	-1	0	1	25	52	47	18	-12	-1	0	1	16	43	45	21	-10	11	10	2	10	33	42	32	-13	3	15	7	7	20	41	39	-1	0	-3	-43	-21	46	42	12	1	0	-5	-41	-32	26	41	19	0	-1	-6	-40	-27	9	37	28	0	0	-1	-25	-38	5	18	20
1	-9	-2	0	0	3	2	4	7	-13	-2	0	1	3	3	2	3	-10	10	10	2	5	4	4	4	-14	3	14	7	4	8	21	17	0	-1	0	-1	-22	-50	-43	-11	-1	-1	0	0	-13	-40	-43	-18	0	-1	0	0	-5	-29	-38	-28	-1	0	-1	0	-3	-12	-20	-22
1	-10	-3	-1	0	3	1	4	7	-13	-2	-1	1	2	2	2	3	-11	10	9	1	4	4	4	3	-15	2	14	6	4	7	20	16	-1	-1	-1	0	0	-1	0	0	0	0	-1	0	-1	-1	0	0	-1	0	-1	-1	-1	0	0	-1	-1	-1	0	-1	0	-1	-1	-1
1	-11	-3	-1	0	3	2	11	18	-14	-3	-1	1	2	3	8	17	-12	10	9	1	4	4	4	8	-15	1	14	6	4	7	20	16	-1	0	0	0	0	1	7	11	-1	-1	0	0	0	1	6	14	-1	0	0	0	0	0	0	5	0	-1	0	0	0	0	0	0
1	-10	-3	-2	-1	3	12	20	6	-14	-3	-1	1	3	8	22	3	-11	9	9	1	4	7	10	4	-15	2	14	5	4	8	20	16	1	0	-1	-1	0	10	9	-12	0	0	0	0	1	5	14	-14	1	-1	0	0	0	3	6	-4	0	1	0	-1	0	1	0	0
1	-10	-3	-1	0	5	24	11	6	-13	-2	-1	1	4	25	20	3	-11	10	9	1	5	9	10	3	-14	2	14	6	4	7	19	15	0	0	1	1	2	12	-9	0	1	1	0	0	1	17	-2	0	0	1	0	0	1	2	0	-1	1	0	0	1	0	-1	-1	-1
1	-10	-3	-1	0	3	3	24	13	-13	-2	-1	1	3	3	14	20	-11	10	10	1	4	4	5	8	-14	2	14	6	4	7	19	14	0	0	0	0	-2	-21	13	7	0	0	0	0	-1	-22	-6	17	0	0	1	0	-1	-5	-5	5	0	0	0	0	0	0	0	-1
1	-10	-3	-1	0	3	2	11	20	-14	-2	-1	1	3	2	5	20	-11	10	9	1	4	4	4	8	-14	2	14	6	4	7	18	15	0	0	0	0	0	-1	-13	7	-1	0	0	0	0	-1	-9	0	0	0	-1	0	0	0	-1	0	0	0	0	0	0	0	-1	1
1	-10	-3	-1	0	4	13	17	6	-13	-3	-1	1	4	11	19	3	-11	9	9	1	5	7	10	4	-14	2	14	6	4	7	18	15	0	0	0	0	1	11	6	-14	1	-1	0	0	1	9	14	-17	0	-1	0	0	1	3	6	-4	0	0	0	0	0	0	0	0
1	-10	-3	-1	-1	4	15	19	7	-14	-3	-1	1	3	15	25	3	-11	9	9	1	5	7	10	4	-15	2	14	5	4	7	18	14	0	0	0	-1	0	2	2	1	-1	0	0	0	-1	4	6	0	0	0	0	0	0	0	0	0	-1	0	0	-1	0	0	0	-1
1	-10	-3	-2	-1	3	3	16	24	-14	-3	-1	1	3	3	8	26	-11	10	9	1	5	5	5	9	-15	1	14	5	4	6	18	15	0	0	-1	0	-1	-12	-3	17	0	0	0	0	0	-12	-17	23	0	1	0	0	0	-2	-5	5	0	-1	0	0	0	-1	0	1
1	-10	-3	-1	-1	3	3	18	14	-14	-3	-1	1	3	3	10	16	-11	9	9	1	5	5	7	8	-15	1	14	5	4	6	18	14	0	0	1	0	0	0	2	-10	0	0	0	0	0	0	2	-10	0	-1	0	0	0	0	2	-1	0	0	0	0	0	0	0	-1
1	-10	-2	0	0	4	14	24	7	-13	-2	0	1	3	12	26	4	-11	9	9	1	4	6	11	4	-14	2	14	6	4	7	17	13	0	1	1	1	1	11	6	-7	1	1	1	0	0	9	16	-12	0	0	0	0	-1	1	4	-4	1	1	0	1	0	1	-1	-1
1	-11	-3	-1	-1	2	2	6	28	-14	-3	-1	1	2	2	4	16	-11	9	9	1	4	4	4	6	-15	1	13	5	3	6	17	13	-1	-1	-1	-1	-2	-12	-18	21	-1	-1	-1	0	-1	-10	-22	12	0	0	0	0	0	-2	-7	2	-1	-1	-1	-1	-1	-1	0	0
1	-10	-3	-1	-1	2	2	4	8	-14	-3	-1	1	2	2	3	7	-11	9	9	1	4	4	4	4	-15	1	14	5	3	6	16	13	1	0	0	0	0	0	-2	-20	0	0	0	0	0	0	-1	-9	0	0	0	0	0	0	0	-2	0	0	1	0	0	0	-1	0
1	-10	-3	-1	-1	3	2	4	7	-13	-3	-1	0	2	3	3	7	-11	9	8	1	5	5	5	5	-14	1	14	5	3	6	17	13	0	0	0	0	1	0	0	-1	1	0	0	-1	0	1	0	0	0	0	-1	0	1	1	1	1	1	0	0	0	0	0	1	0
1	-8	-1	0	2	19	43	43	18	-12	-1	1	3	20	41	39	18	-9	11	10	3	22	42	35	16	-13	4	15	7	16	33	34	23	2	2	1	3	16	41	39	11	1	2	2	3	18	38	36	11	2	2	2	2	17	37	30	11	1	3	1	2	13	27	17	10
1	-9	-2	2	34	47	22	6	7	-13	-1	6	33	46	29	7	4	-10	10	17	24	31	29	11	6	-14	3	16	35	35	30	19	15	-1	-1	2	32	28	-21	-37	-11	-1	0	5	30	26	-12	-32	-14	-1	-1	7	21	9	-13	-24	-10	-1	-1	1	28	19	-3	-15	-8
1	-10	-2	0	1	39	56	45	12	-13	-2	0	2	24	51	38	14	-10	10	10	2	11	49	39	23	-14	2	15	7	8	19	37	34	-1	0	-2	-33	-8	34	39	5	0	-1	-6	-31	-22	22	31	10	0	0	-7	-22	-20	20	28	17	0	-1	-1	-28	-27	-11	18	19
1	-9	-1	1	2	26	52	38	14	-12	-1	1	2	17	47	35	13	-10	11	11	3	13	41	35	15	-13	3	15	7	11	32	26	17	1	1	1	1	-13	-4	-7	2	1	1	1	0	-7	-4	-3	-1	0	1	1	1	2	-8	-4	-8	1	1	0	0	3	13	-11	-17
1	-8	0	2	25	49	9	6	7	-11	0	3	28	46	13	4	3	-9	11	13	33	38	14	6	5	-12	4	17	35	36	12	17	14	1	1	1	23	23	-43	-32	-7	1	1	2	26	29	-34	-31	-10	1	0	2	30	25	-27	-29	-10	1	1	2	28	25	-20	-9	-3
1	-8	-2	1	9	54	41	13	8	-12	-2	1	10	49	43	25	5	-10	11	10	9	41	32	26	8	-13	3	15	11	23	31	32	17	0	-2	-1	-16	5	32	7	1	-1	-2	-2	-18	3	30	21	2	-1	0	-3	-24	3	18	20	3	-1	-1	-2	-24	-13	19	15	3
1	-8	-1	1	2	6	18	51	52	-12	-1	1	3	6	16	40	36	-9	10	10	3	7	15	33	38	-12	4	15	8	6	10	40	35	0	1	0	-7	-48	-23	38	44	0	1	0	-7	-43	-27	15	31	1	-1	0	-6	-34	-17	7	30	1	1	0	-3	-17	-21	8	18
1	-9	-1	1	3	52	28	8	7	-12	-1	1	8	49	29	7	4	-9	11	12	32	39	26	9	5	-12	3	16	19	25	23	20	14	-1	0	0	1	46	10	-43	-45	0	0	0	5	43	13	-33	-32	0	1	2	29	32	11	-24	-33	0	-1	1	11	19	13	-20	-21
1	-9	-1	5	44	44	7	6	7	-12	0	11	36	44	17	4	4	-9	11	19	32	32	23	7	5	-12	4	16	28	41	16	17	14	0	0	4	41	-8	-21	-2	0	0	1	10	28	-5	-12	-3	0	0	0	7	0	-7	-3	-2	0	0	1	0	9	16	-7	-3	0
1	-9	-2	1	2	52	51	38	14	-13	-2	0	2	47	43	40	18	-9	10	10	3	39	36	38	22	-13	3	15	8	14	28	39	29	0	-1	-4	-42	8	44	32	7	-1	-2	-11	-34	3	26	36	14	0	-1	-9	-29	7	13	31	17	-1	-1	-1	-20	-27	12	22	15
1	-9	-2	0	1	7	39	56	27	-12	-2	0	2	5	24	48	27	-9	10	10	2	7	22	48	27	-13	2	15	7	6	15	36	20	0	0	-1	-1	-45	-12	18	13	1	0	0	0	-42	-19	8	9	0	0	0	-1	-32	-14	10	5	0	-1	0	-1	-8	-13	-3	-9
1	-8	-1	1	17	47	7	5	6	-12	-2	2	25	44	8	3	3	-9	11	15	42	32	11	5	5	-12	4	17	31	25	10	16	13	1	1	1	16	40	-32	-51	-21	0	0	2	23	39	-16	-45	-24	0	1	5	40	25	-11	-43	-22	1	2	2	24	19	-5	-20	-7
1	-9	-2	1	16	44	38	9	6	-12	-2	1	26	47	35	13	4	-9	10	11	26	31	32	22	6	-13	3	15	16	29	32	26	14	-1	-1	0	-1	-3	31	4	0	0	0	-1	1	3	27	10	1	0	-1	-4	-16	-1	21	17	1	-1	-1	-2	-15	4	22	10	1
2	-7	1	3	3	3	2	4	6	-10	7	28	5	3	3	3	2	-7	39	53	13	6	5	4	4	-11	22	56	50	39	19	29	12	0	1	1	1	-1	-1	-1	-1	0	0	0	0	-1	-1	0	-1	1	1	-1	0	-1	-2	-2	-1	0	1	-1	-1	-1	-1	-2	-1
2	-9	-1	1	2	3	2	4	6	-11	6	27	4	3	3	2	2	-9	38	52	12	6	5	5	4	-12	20	54	48	40	19	29	12	-2	-2	-2	-1	0	0	0	0	-1	-1	-1	-1	0	0	-1	0	-2	-1	-1	-1	0	0	1	0	-1	-2	-2	-2	1	0	0	0
2	-7	1	3	3	5	4	5	7	-10	7	29	5	4	4	4	3	-7	40	54	13	8	7	6	5	-10	22	56	50	41	20	30	13	2	2	2	1	2	2	1	1	1	1	2	1	1	1	2	1	2	2	2	1	2	2	1	1	2	2	2	2	1	1	1	1
2	-8	0	2	2	4	3	5	6	-11	7	28	4	4	4	3	3	-8	39	53	12	7	6	5	4	-11	21	55	49	40	19	29	12	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	0	0	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2	-8	1	3	2	5	4	5	7	-10	7	29	5	4	4	4	3	-7	40	53	13	7	6	5	5	-11	22	54	49	41	19	28	12	0	1	1	0	1	1	0	1	1	0	1	1	0	0	1	0	1	1	0	1	0	0	0	1	0	1	-1	0	1	0	-1	0
2	-8	0	2	2	4	2	4	6	-11	6	28	4	4	3	3	3	-9	39	52	11	7	6	4	4	-12	20	53	48	40	18	27	12	0	-1	-1	0	-1	-2	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-2	-1	-1	-2	0	0	-1	-1	-1	-2	-1	-1	-1	-1	-1	0
2	-8	0	2	1	4	3	5	6	-11	6	27	4	4	4	3	2	-8	39	52	11	7	6	5	5	-12	20	53	48	41	18	28	12	0	0	0	-1	0	1	1	0	0	0	-1	0	0	1	0	-1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0
2	-9	-1	1	1	4	3	5	6	-12	5	27	3	4	4	3	2	-9	39	52	11	7	5	5	4	-13	20	52	48	41	18	28	12	-1	-1	-1	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	-1	-1	0	-1	0	0	0	0	0
2	-9	-1	1	1	4	3	5	7	-12	5	27	4	4	3	4	3	-10	38	51	11	7	6	5	4	-12	20	52	47	41	18	27	12	0	0	0	0	0	0	0	1	0	0	0	1	0	-1	1	1	-1	-1	-1	0	0	1	0	0	1	0	0	-1	0	0	-1	0
2	-9	-1	1	1	4	3	4	7	-12	5	27	4	4	4	4	3	-9	38	52	11	7	6	5	5	-12	20	52	48	40	17	27	12	0	0	0	0	0	0	-1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	1	-1	-1	0	0
2	-9	-1	1	1	4	3	6	6	-12	6	27	3	4	4	4	3	-9	39	51	11	7	6	5	5	-13	20	52	47	41	17	27	12	0	0	0	0	0	0	2	-1	0	1	0	-1	0	0	0	0	0	1	-1	0	0	0	0	0	-1	0	0	-1	1	0	0	0
2	-9	-1	1	1	4	3	5	6	-12	5	27	4	3	4	3	3	-9	38	52	11	7	6	5	4	-12	20	52	48	41	17	25	11	0	0	0	0	0	0	-1	0	0	-1	0	1	-1	0	-1	0	0	-1	1	0	0	0	0	-1	1	0	0	1	0	0	-2	-1
2	-9	0	1	1	4	3	5	6	-11	6	27	4	4	4	4	3	-8	39	52	11	7	6	5	5	-12	21	52	48	40	17	26	11	0	1	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	1	0	0	-1	0	1	0
2	-9	-1	1	1	5	3	5	7	-12	5	26	4	4	4	3	4	-9	39	51	10	7	6	5	5	-12	20	51	48	41	17	26	11	0	-1	0	0	1	0	0	1	-1	-1	-1	0	0	0	-1	1	-1	0	-1	-1	0	0	0	0	0	-1	-1	0	1	0	0	0
2	-9	0	1	1	4	3	5	7	-11	6	26	3	4	3	3	3	-8	38	51	11	7	6	5	4	-12	20	51	48	41	17	25	11	0	1	0	0	-1	0	0	0	1	1	0	-1	0	-1	0	-1	1	-1	0	1	0	0	0	-1	0	0	0	0	0	0	-1	0
2	-9	-1	1	1	5	3	5	6	-12	5	26	3	3	4	3	2	-9	39	51	11	7	6	5	5	-12	20	51	47	41	17	25	11	0	-1	0	0	1	0	0	-1	-1	-1	0	0	-1	1	0	-1	-1	1	0	0	0	0	0	1	0	0	0	-1	0	0	0	0
2	-9	-1	1	1	5	4	6	7	-11	6	26	4	4	4	4	3	-9	39	51	11	8	6	6	5	-12	20	51	48	41	17	25	11	0	0	0	0	0	1	1	1	1	1	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0
2	-9	0	1	1	4	2	5	6	-11	6	26	3	4	3	3	3	-9	39	50	11	7	5	5	4	-12	20	51	48	40	16	24	11	0	1	0	0	-1	-2	-1	-1	0	0	0	-1	0	-1	-1	0	0	0	-1	0	-1	-1	-1	-1	0	0	0	0	-1	-1	-1	0
2	-7	0	2	2	5	4	5	7	-10	7	27	4	4	4	4	3	-7	39	52	12	8	7	6	5	-11	21	52	49	42	17	25	12	2	0	1	1	1	2	0	1	1	1	1	1	0	1	1	0	2	0	2	1	1	2	1	1	1	1	1	1	2	1	1	1
2	-8	0	2	1	5	4	6	7	-11	6	27	4	4	5	4	4	-8	40	51	11	8	7	5	5	-12	21	52	48	42	16	25	11	-1	0	0	-1	0	0	1	0	-1	-1	0	0	0	1	0	1	-1	1	-1	-1	0	0	-1	0	-1	0	0	-1	0	-1	0	-1
2	-8	0	2	2	4	2	4	6	-11	7	27	4	3	3	3	2	-8	39	51	11	6	5	5	3	-11	21	52	48	40	16	23	10	0	0	0	1	-1	-2	-2	-1	0	1	0	0	-1	-2	-1	-2	0	-1	0	0	-2	-2	0	-2	1	0	0	0	-2	0	-2	-1
2	-8	0	2	1	4	4	5	7	-11	7	27	4	5	5	4	4	-8	40	51	11	8	7	6	4	-11	21	51	48	41	16	24	11	0	0	0	-1	0	2	1	1	0	0	0	0	2	2	1	2	0	1	0	0	2	2	1	1	0	0	-1	0	1	0	1	1
2	-9	-1	1	1	5	4	6	7	-11	6	26	3	4	4	4	3	-9	38	51	10	7	6	5	5	-12	20	51	47	41	16	24	11	-1	-1	-1	0	1	0	1	0	0	-1	-1	-1	-1	-1	0	-1	-1	-2	0	-1	-1	-1	-1	1	-1	-1	0	-1	0	0	0	0
2	-8	0	2	1	4	4	5	7	-11	6	27	4	4	4	4	4	-8	39	52	11	7	6	6	5	-11	21	51	48	41	16	23	11	1	1	1	0	-1	0	-1	0	0	0	1	1	0	0	0	1	1	1	1	1	0	0	1	0	1	1	0	1	0	0	-1	0
2	-8	0	2	2	5	4	5	7	-10	7	27	4	4	4	4	3	-8	40	52	11	7	7	5	5	-11	21	51	48	41	16	24	11	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	-1	0	1	0	0	0	1	-1	0	0	0	0	0	0	0	1	0
2	-8	0	1	1	5	4	5	7	-11	7	27	4	4	4	4	4	-8	39	52	11	7	6	5	5	-11	21	51	48	41	16	23	11	0	0	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0
2	-8	0	2	1	5	4	5	7	-11	6	26	4	5	4	4	4	-8	38	51	11	8	6	6	5	-11	21	51	48	42	16	23	11	0	0	1	0	0	0	0	0	0	-1	-1	0	1	0	0	0	0	-1	-1	0	1	0	1	0	0	0	0	0	1	0	0	0
2	-8	0	1	1	5	3	6	7	-11	7	27	4	4	4	4	4	-9	39	51	11	8	6	6	5	-12	21	50	48	41	15	23	10	0	0	-1	0	0	-1	1	0	0	1	1	0	-1	0	0	0	-1	1	0	0	0	0	0	0	-1	0	-1	0	-1	-1	0	-1
2	-8	0	2	2	5	4	5	7	-11	7	27	4	3	4	4	4	-8	40	52	11	7	6	6	5	-11	22	51	48	41	15	23	11	0	0	1	1	0	1	-1	0	0	0	0	0	-1	0	0	0	1	1	1	0	-1	0	0	0	1	1	1	0	0	0	0	1
2	-8	0	1	1	4	3	5	7	-11	7	27	4	4	4	4	4	-8	38	51	11	7	7	5	5	-12	21	51	48	41	15	22	10	0	0	-1	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	0	-2	-1	0	0	1	-1	0	-1	-1	0	0	0	0	-1	-1
2	-8	0	2	2	4	4	5	7	-11	6	27	4	4	5	4	3	-8	39	52	12	7	7	6	5	-11	21	51	48	41	15	23	10	0	0	1	1	0	1	0	0	0	-1	0	0	0	1	0	-1	0	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0
2	-9	0	2	1	4	3	5	6	-11	6	27	4	4	4	4	3	-8	39	51	11	7	6	5	4	-11	20	50	48	41	15	22	10	-1	0	0	-1	0	-1	0	-1	0	0	0	0	0	-1	0	0	0	0	-1	-1	0	-1	-1	-1	0	-1	-1	0	0	0	-1	0
2	-8	0	2	2	4	3	5	7	-11	7	27	4	4	4	4	4	-8	40	52	11	8	6	5	5	-11	21	51	48	41	15	22	11	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	1	1	0	0	0	0	1
2	-8	0	2	1	4	4	5	7	-11	6	26	4	4	4	3	3	-8	39	51	11	7	6	5	5	-11	21	50	48	41	14	22	10	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	-1	-1	0	-1	-1	0	-1	0	0	0	0	0	-1	0	0	-1	0	-1
2	-8	0	2	2	4	3	5	7	-11	6	27	4	4	4	3	3	-8	39	52	11	7	6	5	5	-11	21	50	48	41	14	22	10	0	0	0	1	0	-1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	-8	0	2	1	4	3	5	6	-11	6	27	4	4	4	4	3	-8	39	52	11	7	6	5	4	-11	21	50	48	41	15	22	10	0	0	0	-1	0	0	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	1	0	0
2	-8	0	2	1	4	3	5	7	-11	6	27	4	4	3	4	3	-8	39	51	11	7	6	5	4	-11	21	51	48	41	15	21	10	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	-1	0
2	-8	0	2	1	4	3	5	6	-11	7	27	4	3	4	4	3	-7	40	51	11	7	6	5	4	-11	21	50	48	41	13	21	10	0	0	0	0	0	0	0	-1	0	1	0	0	-1	1	0	0	1	1	0	0	0	0	0	0	0	0	-1	0	0	-2	0	0
2	-8	0	2	2	4	3	5	6	-11	7	27	4	3	4	3	3	-8	39	51	11	7	6	5	4	-11	21	50	48	41	14	21	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	1	0	-1
2	-7	1	4	3	4	3	5	7	-10	8	27	5	4	4	3	3	-7	40	52	13	7	6	5	4	-10	22	51	49	41	13	20	10	1	1	2	1	0	0	0	1	1	1	0	1	1	0	0	0	1	1	1	2	0	0	0	0	1	1	1	1	0	-1	-1	1
2	-7	1	3	3	4	3	4	6	-10	7	27	5	3	3	3	3	-7	40	52	12	6	5	5	4	-11	22	51	49	40	14	20	9	0	0	-1	0	0	0	-1	-1	0	-1	0	0	-1	-1	0	0	0	0	0	-1	-1	-1	0	0	-1	0	0	0	-1	1	0	-1
2	-8	0	2	1	4	3	5	6	-11	6	27	4	4	3	4	2	-9	39	51	11	6	6	5	4	-12	21	50	48	40	14	20	9	-1	-1	-1	-2	0	0	1	0	-1	-1	0	-1	1	0	1	-1	-2	-1	-1	-1	0	1	0	0	-1	-1	-1	-1	0	0	0	0
2	-7	0	2	2	4	3	5	7	-11	6	27	4	4	4	4	3	-8	39	51	11	7	6	4	4	-11	21	51	47	40	13	21	9	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	1	0	-1	0	1	0	1	-1	0	-1	1	0
2	-8	1	2	2	4	3	5	6	-10	8	28	5	4	3	3	3	-7	40	52	12	7	6	5	4	-10	22	51	49	41	13	20	9	-1	1	0	0	0	0	0	-1	1	2	1	1	0	-1	-1	0	1	1	1	1	0	0	1	0	1	1	0	2	1	0	-1	0
2	-8	0	2	3	4	3	5	6	-10	7	27	5	4	3	3	3	-8	40	52	12	7	6	5	4	-11	21	51	49	40	13	20	10	0	-1	0	1	0	0	0	0	0	-1	-1	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	-1	0	0	-1	0	0	1
2	-7	1	3	3	4	3	5	7	-10	7	27	4	4	4	4	3	-8	40	52	12	7	5	5	4	-11	22	51	48	41	13	20	10	1	1	1	0	0	0	0	1	0	0	0	-1	0	1	1	0	0	0	0	0	0	-1	0	0	0	1	0	-1	1	0	0	0
2	-7	1	3	3	5	3	5	7	-10	7	28	5	4	4	4	4	-7	40	52	12	7	6	5	5	-11	22	51	49	41	14	20	9	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	-1
2	-7	1	3	2	4	3	5	7	-10	7	27	5	4	4	3	2	-7	40	52	12	7	5	5	5	-11	22	51	48	41	14	20	9	0	0	0	-1	-1	0	0	0	0	0	-1	0	0	0	-1	-2	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	0	0
2	-7	1	3	4	5	4	5	7	-10	7	27	5	4	4	4	3	-7	40	52	12	7	6	5	5	-10	22	51	49	40	14	20	9	0	0	0	2	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	1	-1	0	0	0
2	-7	1	3	3	4	3	5	6	-10	7	27	5	4	3	3	3	-7	41	52	12	6	5	5	4	-11	22	51	49	40	13	19	9	0	0	0	-1	-1	-1	0	-1	0	0	0	0	0	-1	-1	0	0	1	0	0	-1	-1	0	-1	-1	0	0	0	0	-1	-1	0
2	-7	1	3	2	4	3	5	7	-10	8	28	5	4	3	3	3	-7	40	52	12	7	6	5	4	-11	22	51	49	40	13	19	9	0	0	0	-1	0	0	0	1	0	1	1	0	0	0	0	0	0	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
